date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200405,AZ,2269,25141,,,760,,,,,,B,4/5/2020 00:00,2020-04-05T00:00:00Z,04/04 20:00,64,760,2020-04-05T00:00:00Z,27410,,,,04,250,0,27410,27410,250,27410,12,49,a9feaf0a63345bee62a03713bc36455d8063faea,0,0,0,0,0,
20200404,AZ,2019,25141,,,711,,,,,,B,4/4/2020 00:00,2020-04-04T00:00:00Z,04/03 20:00,52,711,2020-04-04T00:00:00Z,27160,,,,04,250,2237,27160,27160,2487,27160,11,44,c0d8eba6183e045bd34049c585e31bdfaf8d4d88,0,0,0,0,0,
20200403,AZ,1769,22904,,,667,,,,,,B,4/3/2020 00:00,2020-04-03T00:00:00Z,04/02 20:00,41,667,2020-04-03T00:00:00Z,24673,,,,04,171,1793,24673,24673,1964,24673,9,51,7074f065288af568aa005cbedbfb12998ac31d63,0,0,0,0,0,
20200402,AZ,1598,21111,,,616,,,,,,B,4/2/2020 00:00,2020-04-02T00:00:00Z,04/01 20:00,32,616,2020-04-02T00:00:00Z,22709,,,,04,185,1466,22709,22709,1651,22709,3,34,8ef82b508a4a1276c811948863c0cd5a6e702c81,0,0,0,0,0,
20200401,AZ,1413,19645,,,582,,,,,,B,4/1/2020 00:00,2020-04-01T00:00:00Z,03/31 20:00,29,582,2020-04-01T00:00:00Z,21058,,,,04,124,1563,21058,21058,1687,21058,5,48,cf20d40e8b4f22a23906e3aa0b00c6b153ab6c40,0,0,0,0,0,
20200331,AZ,1289,18082,,,534,,,,,,B,3/31/2020 00:00,2020-03-31T00:00:00Z,03/30 20:00,24,534,2020-03-31T00:00:00Z,19371,,,,04,132,2480,19371,19371,2612,19371,4,56,0aa9de41f0ab1faf343afcda9f42cbe08dec9d7b,0,0,0,0,0,
20200330,AZ,1157,15602,,,478,,,,,,B,3/30/2020 00:00,2020-03-30T00:00:00Z,03/29 20:00,20,478,2020-03-30T00:00:00Z,16759,,,,04,238,2649,16759,16759,2887,16759,3,51,db80b1bfc2ce3a43bb29cdeb2e2ef85ff557bf91,0,0,0,0,0,
20200329,AZ,919,12953,,,427,,,,,,B,3/29/2020 00:00,2020-03-29T00:00:00Z,03/28 20:00,17,427,2020-03-29T00:00:00Z,13872,,,,04,46,5498,13872,13872,5544,13872,2,41,8c7c12bc48bd7bab8fbfe1e411020d52f00213a7,0,0,0,0,0,
20200328,AZ,873,7455,21,,386,,,,,,B,3/28/2020 00:00,2020-03-28T00:00:00Z,03/27 20:00,15,386,2020-03-28T00:00:00Z,8328,,,,04,137,0,8349,8328,137,8328,2,43,623443ae35cf06484af6fccb4200b4ca169da0b1,0,0,0,0,0,
20200327,AZ,736,7455,30,,343,,,,,,B,3/27/2020 00:00,2020-03-27T00:00:00Z,03/26 20:00,13,343,2020-03-27T00:00:00Z,8191,,,,04,159,7108,8221,8191,7267,8191,5,40,ffc960c4fc910c3d56939e2204728807307dc9c3,0,0,0,0,0,
20200326,AZ,577,347,33,,303,,,,,,B,3/26/2020 00:00,2020-03-26T00:00:00Z,03/25 20:00,8,303,2020-03-26T00:00:00Z,924,,,,04,127,24,957,924,151,924,2,39,c0a19ac2e5f133148e62bcee1ec9dd95d4cb2627,0,0,0,0,0,
20200325,AZ,450,323,53,,264,,,,,,B,3/24/2020 00:00,2020-03-24T00:00:00Z,03/23 20:00,6,264,2020-03-24T00:00:00Z,773,,,,04,93,10,826,773,103,773,1,45,fd117b91a522a3daf27306f32e52f73044a14bf2,0,0,0,0,0,
20200324,AZ,357,313,22,,219,,,,,,B,3/24/2020 00:00,2020-03-24T00:00:00Z,03/23 20:00,5,219,2020-03-24T00:00:00Z,670,,,,04,92,4,692,670,96,670,3,30,8facbb39db3a5a7c567ad4fbe4117fdc2c0d93ce,0,0,0,0,0,
20200323,AZ,265,309,6,,189,,,,,,B,3/23/2020 00:00,2020-03-23T00:00:00Z,03/22 20:00,2,189,2020-03-23T00:00:00Z,574,,,,04,113,27,580,574,140,574,0,44,d9b8b9b52e4097fe246bfaf93cb972a0e54eaec0,0,0,0,0,0,
20200322,AZ,152,282,87,,145,,,,,,,3/22/2020 00:00,2020-03-22T00:00:00Z,03/21 20:00,2,145,2020-03-22T00:00:00Z,434,,,,04,48,42,521,434,90,434,1,17,5b9726538dbce1445ddf280296066db71540bee5,0,0,0,0,0,
20200321,AZ,104,240,122,,128,,,,,,,3/21/2020 00:00,2020-03-21T00:00:00Z,03/20 20:00,1,128,2020-03-21T00:00:00Z,344,,,,04,39,29,466,344,68,344,1,20,e0fbbc6995863e34247af36a7d8a863219993fac,0,0,0,0,0,
20200320,AZ,65,211,101,,108,,,,,,,3/20/2020 00:00,2020-03-20T00:00:00Z,03/19 20:00,0,108,2020-03-20T00:00:00Z,276,,,,04,21,36,377,276,57,276,0,23,190600c163d8cc0705bc321d30ba1e92f0e482c1,0,0,0,0,0,
20200319,AZ,44,175,130,,85,,,,,,,3/19/2020 00:00,2020-03-19T00:00:00Z,03/18 20:00,0,85,2020-03-19T00:00:00Z,219,,,,04,16,27,349,219,43,219,0,18,5c9036225e96db58e93f1fb965d34701bbd03276,0,0,0,0,0,
20200318,AZ,28,148,102,,67,,,,,,,3/18/2020 00:00,2020-03-18T00:00:00Z,03/17 20:00,0,67,2020-03-18T00:00:00Z,176,,,,04,8,6,278,176,14,176,0,12,fe67cda918c0a7625988522861e77dd7f95ead70,0,0,0,0,0,
20200317,AZ,20,142,66,,55,,,,,,,3/17/2020 00:00,2020-03-17T00:00:00Z,03/16 20:00,0,55,2020-03-17T00:00:00Z,162,,,,04,2,17,228,162,19,162,0,13,70bbd4eb4af77182d8e7fa77a9c8cd0016eeb6b9,0,0,0,0,0,
20200316,AZ,18,125,63,,42,,,,,,,3/16/2020 16:16,2020-03-16T16:16:00Z,03/16 12:16,0,42,2020-03-16T16:16:00Z,143,,,,04,6,4,206,143,10,143,0,6,1ee745d75ce5d0252321b51f8b385e853e9ed739,0,0,0,0,0,
20200315,AZ,12,121,50,,36,,,,,,,3/15/2020 12:01,2020-03-15T12:01:00Z,03/15 08:01,0,36,2020-03-15T12:01:00Z,133,,,,04,0,0,183,133,0,133,0,10,cd99d5a076fceb6408fb9c5f3702d91763b48bd9,0,0,0,0,0,
20200314,AZ,12,121,50,,26,,,,,,,3/14/2020 12:01,2020-03-14T12:01:00Z,03/14 08:01,0,26,2020-03-14T12:01:00Z,133,,,,04,3,27,183,133,30,133,0,4,6bff712532bf4b19df7ec61c5ee5405d36977062,0,0,0,0,0,
20200313,AZ,9,94,40,,22,,,,,,,3/13/2020 12:01,2020-03-13T12:01:00Z,03/13 08:01,0,22,2020-03-13T12:01:00Z,103,,,,04,0,12,143,103,12,103,0,6,dc63cfc12fa48410526bf234e3231498966ae476,0,0,0,0,0,
20200312,AZ,9,82,24,,16,,,,,,,3/12/2020 12:00,2020-03-12T12:00:00Z,03/12 08:00,,16,2020-03-12T12:00:00Z,91,,,,04,0,23,115,91,23,91,0,5,0b5a8f4b1f6d82dbd861a3268cfbce6abc63086d,0,0,0,0,0,
20200311,AZ,9,59,32,,11,,,,,,,,,,,11,,68,,,,04,3,8,100,68,11,68,0,3,a7bec2e8b984505e89ca0bf735dc00f18ea2bf40,0,0,0,0,0,
20200310,AZ,6,51,27,,8,,,,,,,,,,,8,,57,,,,04,1,7,84,57,8,57,0,0,5b9bd3a279b09fad00e0414a292e268639331d9d,0,0,0,0,0,
20200309,AZ,5,44,7,,8,,,,,,,,,,,8,,49,,,,04,0,0,56,49,0,49,0,2,f17137d49b0da04d6e7ef59ad0f1f93a827aa68c,0,0,0,0,0,
20200308,AZ,5,44,7,,6,,,,,,,,,,,6,,49,,,,04,0,0,56,49,0,49,0,0,c5e4c0112137fde3409d0ea2748542cb9458c3da,0,0,0,0,0,
20200307,AZ,5,44,7,,6,,,,,,,,,,,6,,49,,,,04,2,11,56,49,13,49,0,0,86897253b655e329a38556a1a60f52ea1cbae7f4,0,0,0,0,0,
20200306,AZ,3,33,15,,6,,,,,,,,,,,6,,36,,,,04,1,5,51,36,6,36,0,1,7466017bd67d18be3e6bc82c28e3c423fd5c1918,0,0,0,0,0,
20200305,AZ,2,28,6,,5,,,,,,,,,,,5,,30,,,,04,0,1,36,30,1,30,0,1,b51174308bd10db43a50f801b33e89838f9bdf05,0,0,0,0,0,
20200304,AZ,2,27,5,,4,,,,,,,,,,,4,,29,,,,04,0,0,34,29,0,29,0,0,fbe41baf18aefea0f51a051814a7bc25a82a7b10,0,0,0,0,0,
